Id,V,F,D,G,Ra
1999,53.44,0.2,1.5,41.28,33.154644
2000,75.44,0.4,1.5,51.18,61.558434
2001,84.78,0.06,1.5,63.36,36.975723
2002,81.58,0.29,1.5,44.4,43.292603
2003,81.58,0.23,1.0,12.09,19.2471
2004,88.79,0.29,1.0,57.4,48.0269
2005,84.78,0.4,1.0,63.36,65.877075
2006,119.69,0.23,0.5,19.958,22.085375
2007,115.17,0.4,1.0,51.22,59.788567
2008,84.78,0.26,0.5,40.11,35.080864
2009,88.79,0.23,1.5,10.94,20.431284
2010,106.88,0.32,1.5,13.45,31.382578
2011,178.13,0.32,1.0,52.28,48.975372
2012,129.12,0.29,1.5,10.78,26.442118
2013,88.79,0.16,1.0,75.52,45.612774
2014,57.95,0.16,0.5,13.54,13.599104
2015,53.44,0.52,1.0,53.44,82.67464
2016,53.44,0.23,0.5,63.88,44.147427
2017,115.17,0.52,0.5,13.45,61.481876
2018,53.44,0.4,1.0,52.28,60.42352
2019,53.44,0.06,1.0,63.88,35.53852
2020,129.12,0.26,1.5,40.11,37.885952
2021,119.69,0.52,1.0,13.12,62.3836
2022,191.95,0.06,0.5,16.8,10.798437
2023,129.12,0.26,1.0,19.96,26.043108
2024,119.69,0.32,1.0,13.44,29.607998
2025,119.69,0.29,1.0,54.11,46.360703
2026,81.58,0.52,1.0,54.26,82.99208
2027,115.17,0.26,0.5,53.498999999999995,41.75707
2028,81.58,0.23,0.5,17.32,20.793104
2029,88.79,0.26,0.5,16.8,23.419382
2030,75.7,0.29,0.5,70.09,53.313744
2031,81.58,0.52,0.5,19.83,64.696754
2032,119.69,0.2,0.5,57.4,38.288506
2033,81.58,0.29,1.0,52.28,45.47054
2034,191.95,0.16,1.0,14.45,14.993628
2035,53.44,0.06,1.5,28.66,19.705864
2036,115.17,0.32,0.5,62.19,52.900063
2037,57.95,0.32,0.5,51.22,47.49805
2038,57.95,0.16,1.5,8.809,14.043642
2039,88.79,0.32,1.0,51.18,48.48488
2040,191.95,0.23,0.5,39.78,31.947472
2041,75.44,0.29,1.0,56.95,47.810646
2042,75.44,0.06,1.5,12.6,11.597298
2043,75.44,0.4,1.5,52.28,62.108322
2044,199.49,0.2,0.5,18.4,18.712946
2045,106.88,0.23,1.5,24.881999999999998,27.391533
2046,53.44,0.23,0.5,13.12,18.752806
2047,191.95,0.06,0.5,51.2,27.985958
2048,59.85,0.29,1.5,62.19,52.24534
2049,59.85,0.52,1.5,38.102,76.740074
2050,88.79,0.32,0.5,13.23,28.455114
2051,84.78,0.2,1.0,18.4,19.869576
2052,75.44,0.16,1.5,19.83,19.53804
2053,53.44,0.06,1.0,13.12,10.182564
2054,81.58,0.26,0.5,13.23,21.638409
2055,178.13,0.52,1.5,12.6,63.846855
2056,53.44,0.32,1.0,57.4,51.67415
2057,59.85,0.4,1.5,62.83,67.43989
2058,81.58,0.26,1.0,44.4,38.297905
2059,81.58,0.29,1.0,55.72,47.191303
2060,53.44,0.2,1.0,54.13,37.81951
2061,191.95,0.16,1.0,75.52,45.54195
2062,84.78,0.26,1.5,13.29,24.50025
2063,75.7,0.26,1.0,50.41,41.307503
2064,106.88,0.52,0.5,63.36,86.45766
2065,115.17,0.06,1.5,54.11,32.335472
2066,59.85,0.29,1.5,63.36,52.830875
2067,88.79,0.26,1.0,61.89,47.04033
2068,53.44,0.52,1.5,62.83,89.141045
2069,53.44,0.32,1.5,77.2,63.351826
2070,106.88,0.23,1.5,66.31,48.109634
2071,129.12,0.06,1.5,64.54,37.5347
2072,59.85,0.06,1.5,50.41,30.544542
2073,191.95,0.52,1.0,10.94,61.24358
2074,53.44,0.06,1.5,13.54,12.120972
2075,199.49,0.23,1.5,17.99,23.8783
2076,84.78,0.32,1.5,51.2,50.259968
2077,84.78,0.06,1.0,19.96,13.513744
2078,115.17,0.29,1.0,59.378,48.998863
2079,53.44,0.16,0.5,61.89,37.794613
2080,178.13,0.16,1.0,19.96,17.768269
2081,129.12,0.29,1.5,77.2,59.66926
2082,199.49,0.52,1.0,13.45,62.494186
2083,191.95,0.52,1.0,10.78,61.16353
2084,106.88,0.32,0.5,13.453,28.554567
2085,81.58,0.4,1.0,59.378,63.88874
2086,75.7,0.06,0.5,53.44,29.184351
2087,129.12,0.2,1.0,13.44,17.354263
2088,106.88,0.29,1.5,11.79,26.96229
2089,57.95,0.06,0.5,62.68,33.842125
2090,129.12,0.4,1.0,62.83,65.582726
2091,75.7,0.52,1.5,13.12,64.17746
2092,84.78,0.32,0.5,39.78,41.723232
2093,191.95,0.16,0.5,12.6,13.0115185
2094,59.85,0.32,1.0,54.26,50.07994
2095,119.69,0.4,1.5,75.52,73.69636
2096,59.85,0.4,1.0,44.4,56.458572
2097,115.17,0.4,0.5,8.809,37.51996
2098,75.7,0.2,0.5,13.23,16.218935
2099,75.44,0.32,0.5,62.68,53.171173
2100,88.79,0.29,1.5,61.89,52.037254
2101,59.85,0.52,1.0,12.09,61.955334
2102,75.44,0.06,1.5,51.5,31.058548
2103,59.85,0.16,1.0,51.152,33.468483
2104,57.95,0.2,0.5,61.89,40.613956
2105,106.88,0.4,0.5,28.3,47.268295
2106,53.44,0.16,1.5,52.28,35.82483
2107,115.17,0.4,1.0,17.32,42.84318
2108,53.44,0.29,1.5,11.86,27.082779
2109,191.95,0.2,1.5,13.12,18.911882
2110,119.69,0.06,0.5,54.13,29.499258
2111,106.88,0.52,1.5,56.63,85.92563
2112,59.85,0.2,0.5,28.66,23.971535
2113,178.13,0.4,0.5,66.31,66.22085
2114,53.44,0.4,1.5,13.44,42.764904
2115,106.88,0.06,0.5,52.28,28.583479
2116,115.17,0.52,1.5,13.44,64.310425
2117,57.95,0.06,1.5,13.54,12.095402
2118,191.95,0.23,1.0,51.152,38.703552
2119,75.44,0.2,0.5,38.102,28.665064
2120,119.69,0.4,0.5,13.29,39.756844
2121,53.44,0.32,0.5,55.998999999999995,49.904167
2122,84.78,0.2,0.5,44.4,31.809559
2123,75.44,0.26,1.5,56.63,46.18401
2124,81.58,0.16,0.5,54.13,33.852715
2125,57.95,0.26,1.5,70.09,52.969193
2126,59.85,0.23,1.5,40.11,35.068333
2127,119.69,0.32,0.5,63.88,53.741467
2128,59.85,0.4,1.5,13.23,42.63537
2129,178.13,0.26,1.0,38.102,35.084763
2130,75.7,0.26,1.0,51.2,41.702606
2131,191.95,0.16,1.0,53.44,34.501804
2132,178.13,0.06,1.5,62.83,36.64721
2133,199.49,0.23,1.0,38.102,32.17252
2134,119.69,0.29,1.0,75.52,57.070454
2135,115.17,0.2,1.5,77.2,51.035973
2136,106.88,0.32,0.5,52.28,47.95411
2137,178.13,0.2,0.5,77.2,48.151237
2138,129.12,0.23,1.5,62.83,46.353462
2139,106.88,0.32,0.5,62.68,53.150375
2140,53.44,0.06,1.0,62.83,35.01384
2141,115.17,0.32,1.5,70.09,59.691845
2142,199.49,0.29,1.5,62.68,52.358627
2143,191.95,0.26,1.5,62.68,49.132957
2144,75.44,0.16,1.5,56.63,37.942513
2145,59.85,0.23,0.5,40.11,32.230892
2146,129.12,0.26,0.5,51.152,40.574127
2147,53.44,0.4,0.5,17.32,41.8713
2148,59.85,0.16,1.5,13.23,16.262556
2149,53.44,0.4,1.0,51.152,59.85946
2150,178.13,0.32,1.0,56.63,51.148804
2151,57.95,0.06,1.0,62.19,34.667313
2152,75.7,0.16,0.5,8.751,11.140067
2153,106.88,0.06,1.5,75.52,43.033344
2154,178.13,0.29,1.0,55.72,47.12734
2155,75.7,0.16,1.5,11.86,15.552992
2156,53.44,0.52,1.5,17.24,66.32216
2157,57.95,0.29,1.0,51.19,44.982376
2158,81.58,0.2,0.5,14.51,16.855026
2159,199.49,0.4,1.5,62.83,67.29937
2160,115.17,0.4,1.5,13.12,42.505825
2161,115.17,0.52,0.5,51.152,80.344284
2162,119.69,0.23,1.0,14.45,20.400335
2163,106.88,0.52,1.0,13.54,62.602474
2164,199.49,0.4,0.5,59.378,62.741623
2165,106.88,0.26,1.0,11.86,22.006098
2166,81.58,0.16,1.0,13.23,14.462589
2167,81.58,0.52,1.5,54.13,84.692184
2168,115.17,0.4,1.5,10.78,41.336067
2169,75.7,0.26,0.5,14.52,22.287525
2170,75.7,0.29,0.5,13.54,25.025793
2171,178.13,0.23,0.5,56.95,40.543175
2172,84.78,0.4,1.5,18.4,45.16558
2173,191.95,0.06,1.5,59.378,34.913822
2174,75.44,0.2,0.5,54.11,36.675457
2175,129.12,0.2,0.5,63.36,41.263496
2176,75.7,0.23,0.5,51.2,37.740532
2177,199.49,0.26,1.0,75.52,53.784355
2178,59.85,0.32,1.0,10.94,28.426981
2179,119.69,0.16,0.5,14.45,13.983852
2180,57.95,0.23,0.5,62.68,43.529175
2181,88.79,0.23,0.5,12.6,18.42741
2182,178.13,0.52,1.5,54.11,84.6158
2183,199.49,0.4,0.5,13.29,39.7039
2184,88.79,0.52,0.5,54.11,81.84221
2185,191.95,0.16,1.0,15.6,15.599585
2186,178.13,0.2,0.5,41.28,30.178139
2187,129.12,0.16,0.5,16.8,15.148165
2188,191.95,0.23,1.5,70.09,49.939228
2189,199.49,0.16,1.0,19.958,17.752697
2190,129.12,0.16,1.5,51.22,35.199997
2191,84.78,0.32,1.0,15.6,30.71032
2192,119.69,0.16,1.0,24.881999999999998,20.269573
2193,84.78,0.32,1.0,51.19,48.492523
2194,81.58,0.52,1.0,44.4,78.059105
2195,75.7,0.2,0.5,11.79,15.504742
2196,75.44,0.16,0.5,13.29,13.439362
2197,129.12,0.23,0.5,13.45,18.823883
2198,191.95,0.2,1.5,19.83,22.269783
2199,75.44,0.32,1.5,40.11,44.724815
2200,119.69,0.4,1.5,44.4,58.139576
2201,88.79,0.23,1.0,59.378,42.89016
2202,81.58,0.23,1.5,51.152,40.5474
2203,59.85,0.06,1.0,38.102,22.612951
2204,81.58,0.4,1.0,51.5,59.950817
2205,57.95,0.16,1.5,28.3,23.809715
2206,178.13,0.52,1.5,54.11,84.6158
2207,88.79,0.16,0.5,13.23,13.401003
2208,88.79,0.26,0.5,51.18,40.614597
2209,81.58,0.29,0.5,13.453,24.978369
2210,106.88,0.52,0.5,52.28,80.9143
2211,75.7,0.2,0.5,51.19,35.214096
2212,88.79,0.16,1.5,59.378,39.30768
2213,88.79,0.4,1.5,12.6,42.2635
2214,178.13,0.52,1.0,55.998999999999995,83.796165
2215,75.44,0.06,1.0,19.96,13.520079
2216,119.69,0.2,0.5,55.998999999999995,37.58745
2217,53.44,0.06,1.5,51.2,30.97769
2218,59.85,0.06,0.5,40.11,22.546242
2219,75.44,0.23,1.0,55.998999999999995,41.20995
2220,75.7,0.29,0.5,57.4,46.965927
2221,106.88,0.06,1.0,38.102,22.567059
2222,53.44,0.4,0.5,55.72,61.073536
2223,53.44,0.23,0.5,14.45,19.418238
2224,191.95,0.32,1.5,70.09,59.64499
2225,178.13,0.2,1.0,54.11,37.66867
2226,178.13,0.06,1.5,56.63,33.55091
2227,199.49,0.2,1.0,51.152,36.17243
2228,106.88,0.52,1.0,8.751,60.20652
2229,75.44,0.2,1.0,62.83,42.108894
2230,59.85,0.2,0.5,62.83,41.07679
2231,88.79,0.23,1.5,62.19,46.062202
2232,199.49,0.16,0.5,53.48,33.44722
2233,106.88,0.29,0.5,28.66,32.56888
2234,59.85,0.16,0.5,12.09,12.857706
2235,57.95,0.32,1.5,59.58,54.510544
2236,119.69,0.23,1.5,63.88,46.885284
2237,57.95,0.26,0.5,14.45,22.292171
2238,115.17,0.06,1.5,40.11,25.339132
2239,84.78,0.16,0.5,52.28,32.92537
2240,115.17,0.2,1.5,17.32,21.071762
2241,84.78,0.4,1.5,10.78,41.356365
2242,88.79,0.16,1.5,61.89,40.563984
2243,191.95,0.4,1.0,75.52,71.88431
2244,178.13,0.32,1.0,51.22,48.44575
2245,129.12,0.32,1.0,62.19,53.959255
2246,53.44,0.4,1.5,62.19,67.14435
2247,84.78,0.52,1.0,57.4,84.56085
2248,53.44,0.52,1.0,75.52,93.72548
2249,75.7,0.16,1.0,15.6,15.657759
2250,115.17,0.32,1.0,41.28,43.52098
2251,57.95,0.4,1.0,42.96,55.745743
2252,178.13,0.29,1.5,13.54,27.79031
2253,88.79,0.16,1.0,53.498999999999995,34.60169
2254,178.13,0.23,0.5,11.86,17.993896
2255,59.85,0.2,1.5,19.958,22.454184
2256,75.7,0.26,1.0,16.23,24.212435
2257,88.79,0.06,1.5,18.4,14.48189
2258,106.88,0.06,1.0,70.09,38.547432
2259,75.44,0.29,1.5,56.63,49.414818
2260,75.44,0.4,1.0,17.24,42.82955
2261,75.7,0.32,1.0,19.958,32.893764
2262,119.69,0.06,1.0,61.89,34.443905
2263,75.44,0.2,1.5,11.86,18.369448
2264,178.13,0.23,1.0,53.44,39.85747
2265,106.88,0.29,1.0,62.68,50.656094
2266,178.13,0.2,0.5,13.54,16.297062
2267,84.78,0.26,1.0,13.54,22.860939
2268,115.17,0.52,0.5,51.5,80.5184
2269,84.78,0.29,1.0,10.94,24.78881
2270,106.88,0.4,0.5,41.28,53.75653
2271,178.13,0.32,1.0,12.09,28.894815
2272,178.13,0.32,0.5,17.99,30.77429
2273,57.95,0.23,1.0,13.12,19.805828
2274,88.79,0.29,1.5,13.44,27.79989
2275,81.58,0.29,1.0,17.32,27.982767
2276,84.78,0.29,1.5,55.998999999999995,49.092922
2277,81.58,0.2,0.5,55.998999999999995,37.6161
2278,191.95,0.52,1.0,63.36,87.46945
2279,84.78,0.06,1.0,62.19,34.617435
2280,199.49,0.4,0.5,15.6,40.858585
2281,88.79,0.16,1.0,28.3,21.999954
2282,57.95,0.32,1.5,53.44,51.44134
2283,75.44,0.2,0.5,53.498999999999995,36.369713
2284,119.69,0.26,0.5,14.45,22.223633
2285,84.78,0.52,1.0,54.26,82.9899
2286,119.69,0.06,1.0,41.28,24.146465
2287,53.44,0.23,1.0,12.09,19.308443
2288,53.44,0.4,0.5,52.28,59.353333
2289,199.49,0.29,1.5,16.8,29.406912
2290,57.95,0.06,0.5,75.52,40.25817
2291,59.85,0.4,1.5,54.26,63.154102
2292,129.12,0.2,1.5,53.48,39.156837
2293,59.85,0.29,0.5,75.52,56.07917
2294,75.7,0.23,0.5,53.5,38.89065
2295,129.12,0.26,1.0,11.79,21.956486
2296,57.95,0.52,1.0,63.88,87.88289
2297,57.95,0.52,0.5,17.24,63.46882
2298,81.58,0.52,1.0,13.12,62.40963
2299,106.88,0.32,1.0,13.12,29.45659
2300,81.58,0.32,1.5,13.44,31.394434
2301,191.95,0.4,1.0,15.6,41.932472
2302,119.69,0.2,1.0,14.52,17.901781
2303,88.79,0.23,1.0,54.11,40.255886
2304,88.79,0.4,1.0,13.12,40.761253
2305,88.79,0.06,0.5,13.45,9.197617
2306,199.49,0.26,1.0,70.09,51.068687
2307,191.95,0.23,1.0,53.48,39.86767
2308,57.95,0.2,1.0,51.22,36.344536
2309,178.13,0.26,0.5,63.88,46.907524
2310,199.49,0.4,1.0,11.79,40.02299
2311,129.12,0.16,1.5,51.22,35.199997
2312,191.95,0.26,0.5,19.96,24.932291
2313,81.58,0.32,1.5,52.28,50.80175
2314,115.17,0.29,0.5,53.5,44.98891
2315,191.95,0.29,0.5,44.4,40.386017
2316,84.78,0.2,1.0,54.26,37.813896
2317,59.85,0.06,1.0,63.36,35.240696
2318,199.49,0.06,1.0,38.102,22.50411
2319,84.78,0.26,1.0,11.86,22.020605
2320,53.44,0.29,1.5,51.18,46.76098
2321,59.85,0.52,0.5,51.18,80.44839
2322,199.49,0.4,0.5,16.23,41.1735
2323,178.13,0.4,1.5,8.809,40.308716
2324,59.85,0.16,0.5,17.24,15.451162
2325,53.44,0.4,1.5,64.54,68.31956
2326,75.44,0.32,0.5,75.52,59.598335
2327,84.78,0.29,0.5,13.12,24.809649
2328,119.69,0.23,0.5,51.152,37.685326
2329,53.44,0.4,0.5,19.958,43.190453
2330,178.13,0.06,0.5,19.96,12.383852
2331,178.13,0.06,1.5,51.2,30.838354
2332,106.88,0.16,0.5,51.18,32.360195
2333,75.44,0.23,1.5,62.83,46.391785
2334,199.49,0.52,0.5,51.22,80.320724
2335,84.78,0.26,1.0,17.99,25.086823
2336,53.44,0.16,0.5,64.54,39.12037
2337,81.58,0.32,1.5,13.54,31.444399
2338,84.78,0.26,0.5,52.28,41.167366
2339,53.44,0.32,1.5,56.95,53.213303
2340,53.44,0.26,1.0,57.4,44.87008
2341,88.79,0.32,1.5,51.2,50.257305
2342,84.78,0.32,0.5,8.809,26.248857
2343,88.79,0.52,0.5,13.44,61.494896
2344,119.69,0.26,0.5,10.78,20.387903
2345,191.95,0.4,0.5,50.41,58.263847
2346,81.58,0.52,1.5,53.44,84.346954
2347,84.78,0.29,1.0,17.32,27.980648
2348,59.85,0.16,1.0,63.88,39.836113
2349,75.7,0.29,0.5,56.95,46.740826
2350,119.69,0.4,1.0,10.94,39.651047
2351,119.69,0.26,1.0,57.4,44.77449
2352,129.12,0.52,0.5,28.66,69.081955
2353,81.58,0.16,1.5,70.09,44.668167
2354,106.88,0.23,1.0,19.83,23.100086
2355,115.17,0.4,1.5,51.5,61.691856
2356,88.79,0.23,1.0,11.86,19.126951
2357,53.44,0.52,1.0,10.78,61.32368
2358,53.44,0.06,1.0,53.498999999999995,30.350233
2359,59.85,0.32,1.5,54.13,51.77891
2360,106.88,0.2,1.0,64.54,42.94084
2361,191.95,0.06,1.0,9.497,8.222657
2362,57.95,0.29,0.5,61.89,49.265945
2363,199.49,0.06,0.5,13.45,9.12252
2364,88.79,0.16,0.5,53.498999999999995,33.532238
2365,53.44,0.4,0.5,16.23,41.32624
2366,75.7,0.2,1.0,13.54,17.44446
2367,199.49,0.52,0.5,14.51,61.954597
2368,59.85,0.32,0.5,54.26,49.010223
2369,199.49,0.26,0.5,19.83,24.862318
2370,84.78,0.32,1.5,14.34,31.842007
2371,88.79,0.32,0.5,62.68,53.16235
2372,129.12,0.52,1.0,77.2,94.436554
2373,129.12,0.06,1.5,8.751,9.654673
2374,106.88,0.06,1.5,51.22,30.897108
2375,53.44,0.4,1.0,10.94,39.75111
2376,75.7,0.23,0.5,17.24,20.757267
2377,84.78,0.2,1.5,17.99,21.43003
2378,81.58,0.29,0.5,12.6,24.551617
2379,129.12,0.4,0.5,41.28,53.74177
2380,178.13,0.23,1.5,54.26,42.03274
2381,81.58,0.2,0.5,15.6,17.400461
2382,84.78,0.16,1.0,55.72,35.71512
2383,59.85,0.52,1.0,24.881999999999998,68.35762
2384,191.95,0.2,0.5,59.58,39.325058
2385,178.13,0.06,0.5,61.89,33.33631
2386,53.44,0.23,1.0,9.497,18.011105
2387,88.79,0.06,0.5,39.78,22.34923
2388,191.95,0.26,1.0,59.58,45.817337
2389,75.44,0.29,1.5,59.378,50.78952
2390,191.95,0.06,1.5,12.6,11.517742
2391,59.85,0.2,1.0,56.95,39.20525
2392,199.49,0.23,0.5,17.32,20.7094
2393,88.79,0.29,1.0,12.09,25.36149
2394,106.88,0.4,1.0,19.958,44.16732
2395,53.44,0.16,1.0,54.26,35.048187
2396,88.79,0.32,1.0,16.8,31.307238
2397,106.88,0.32,1.5,61.89,55.588943
2398,84.78,0.29,1.5,13.45,27.80757
2399,75.7,0.26,0.5,8.809,19.43089
2400,106.88,0.06,0.5,14.52,9.719006
2401,178.13,0.52,1.5,77.2,96.16855
2402,59.85,0.23,1.5,28.66,29.339794
2403,119.69,0.2,1.0,56.95,39.13372
2404,84.78,0.06,1.5,51.22,30.912226
2405,115.17,0.26,0.5,62.19,46.10364
2406,191.95,0.29,0.5,70.09,53.236732
2407,115.17,0.4,0.5,14.45,40.339684
2408,129.12,0.06,1.0,14.45,10.735573
2409,75.7,0.26,1.0,63.88,48.044167
2410,75.44,0.52,1.0,62.19,86.97163
2411,57.95,0.2,1.0,51.22,36.344536
2412,59.85,0.52,0.5,59.378,84.551414
2413,59.85,0.52,0.5,13.45,61.56485
2414,57.95,0.29,1.0,51.19,44.982376
2415,75.44,0.52,0.5,14.45,62.009315
2416,75.44,0.06,1.5,63.88,37.2418
2417,129.12,0.32,1.0,63.88,54.80584
2418,84.78,0.4,0.5,59.378,62.817726
2419,119.69,0.4,1.0,11.79,40.075935
2420,57.95,0.16,1.0,28.3,22.043327
2421,88.79,0.16,0.5,8.809,11.1607895
2422,115.17,0.2,0.5,44.4,31.78671
2423,88.79,0.32,1.5,18.4,33.868015
2424,88.79,0.26,1.0,50.41,41.298916
2425,88.79,0.52,1.5,16.23,65.7245
2426,88.79,0.16,1.0,55.72,35.712383
2427,53.44,0.16,0.5,11.86,12.77529
2428,59.85,0.29,0.5,16.8,26.693884
2429,59.85,0.16,0.5,19.958,16.79184
2430,106.88,0.29,1.0,11.86,25.234432
2431,88.79,0.4,0.5,13.12,39.692368
2432,199.49,0.26,0.5,53.498999999999995,41.701733
2433,75.44,0.29,1.0,53.48,46.07487
2434,57.95,0.26,1.0,15.6,23.938501
2435,199.49,0.23,0.5,40.11,32.10714
2436,59.85,0.4,1.5,14.45,43.245483
2437,191.95,0.16,1.5,12.6,15.842154
2438,75.7,0.16,1.5,61.89,40.57297
2439,129.12,0.2,1.0,18.4,19.836243
2440,119.69,0.26,1.5,51.19,43.433918
2441,59.85,0.52,0.5,51.5,80.60854
2442,88.79,0.2,0.5,59.378,39.301483
2443,75.44,0.23,1.5,14.52,22.231379
2444,75.7,0.26,1.5,10.94,23.330708
2445,59.85,0.23,0.5,13.23,18.782331
2446,191.95,0.2,0.5,28.66,23.85271
2447,106.88,0.06,0.5,40.11,22.501844
2448,88.79,0.16,1.5,14.51,16.868227
2449,129.12,0.23,0.5,63.36,43.78328
2450,81.58,0.32,1.5,52.28,50.80175
2451,75.44,0.06,1.0,55.998999999999995,31.53198
2452,57.95,0.06,1.5,54.11,32.405785
2453,81.58,0.16,1.5,51.2,35.222637
2454,119.69,0.16,1.0,59.58,37.621647
2455,84.78,0.16,0.5,54.11,33.84053
2456,129.12,0.2,1.0,13.44,17.354263
2457,84.78,0.52,1.0,51.2,81.45897
2458,59.85,0.23,0.5,9.497,16.914621
2459,129.12,0.4,0.5,13.45,39.830563
2460,129.12,0.4,0.5,52.28,59.24028
2461,84.78,0.32,1.0,62.68,54.2334
2462,191.95,0.32,1.5,13.453,31.327406
2463,53.44,0.4,1.5,66.31,69.20473
2464,75.7,0.23,1.0,50.41,38.414974
2465,178.13,0.16,1.0,39.78,27.680027
2466,53.44,0.4,0.5,51.18,58.803276
2467,59.85,0.32,1.5,19.96,34.69835
2468,75.44,0.4,0.5,50.41,58.341145
2469,75.7,0.16,1.5,51.22,35.236683
2470,59.85,0.06,1.0,13.45,10.310982
2471,59.85,0.23,0.5,15.6,19.9681
2472,81.58,0.52,1.5,8.809,62.01647
2473,53.44,0.16,1.5,40.11,29.73595
2474,59.85,0.32,1.5,10.94,30.18952
2475,199.49,0.26,0.5,53.44,41.672226
2476,191.95,0.29,1.5,13.12,27.57095
2477,81.58,0.29,1.5,18.4,30.285965
2478,53.44,0.32,1.0,53.498999999999995,49.72428
2479,75.7,0.2,0.5,14.52,16.864452
2480,81.58,0.4,1.5,62.83,67.37813
2481,119.69,0.4,1.0,8.809,38.585842
2482,53.44,0.2,0.5,14.52,16.918922
2483,106.88,0.29,1.0,63.88,51.256363
2484,81.58,0.16,1.0,19.83,17.769123
2485,129.12,0.26,0.5,28.3,29.145193
2486,106.88,0.32,0.5,19.96,31.805727
2487,119.69,0.26,1.0,39.78,35.96232
2488,191.95,0.32,1.5,57.4,53.287674
2489,178.13,0.4,1.0,13.44,40.86194
2490,178.13,0.52,1.5,9.497,62.29431
2491,53.44,0.16,1.0,17.32,16.567654
2492,88.79,0.06,1.5,63.88,37.232674
2493,75.44,0.52,1.0,41.28,76.506355
2494,81.58,0.29,0.5,14.34,25.422129
2495,106.88,0.52,1.0,17.24,64.45359
2496,57.95,0.2,1.5,64.54,44.780327
2497,129.12,0.52,1.5,8.751,61.95476
2498,81.58,0.23,1.0,11.79,19.097061
2499,75.7,0.16,1.5,50.41,34.831577
2500,53.44,0.06,1.0,11.79,9.51864
2501,191.95,0.4,1.5,10.78,41.284782
2502,84.78,0.32,0.5,63.36,53.50475
2503,75.44,0.32,0.5,28.3,35.99353
2504,81.58,0.32,0.5,75.52,59.59462
2505,88.79,0.29,1.5,62.19,52.187332
2506,88.79,0.23,0.5,11.79,18.02231
2507,75.7,0.06,1.5,57.4,34.00549
2508,84.78,0.29,1.5,44.4,43.29047
2509,178.13,0.2,1.0,14.34,17.76778
2510,191.95,0.26,1.5,14.51,25.0397
2511,129.12,0.16,0.5,19.83,16.667244
2512,59.85,0.52,1.0,55.72,83.79177
2513,81.58,0.16,1.0,40.11,27.910923
2514,178.13,0.29,1.5,10.78,26.409409
2515,84.78,0.29,1.0,11.86,25.24908
2516,115.17,0.4,1.0,62.83,65.59199
2517,106.88,0.29,1.5,52.28,47.21774
2518,129.12,0.29,0.5,63.36,49.91186
2519,59.85,0.16,1.5,14.34,16.817911
2520,129.12,0.26,1.0,12.6,22.361647
2521,81.58,0.06,0.5,53.48,29.200344
2522,81.58,0.32,0.5,12.09,27.890297
2523,57.95,0.4,1.5,38.102,55.080902
2524,178.13,0.2,1.0,10.78,15.986361
2525,53.44,0.23,1.5,53.44,41.762684
2526,115.17,0.16,1.5,54.13,36.66493
2527,199.49,0.2,1.5,19.958,22.328138
2528,75.7,0.2,1.5,53.5,39.207214
2529,199.49,0.16,0.5,16.23,14.811607
2530,106.88,0.16,1.0,39.78,27.728634
2531,75.7,0.23,0.5,13.44,18.856804
2532,75.7,0.4,0.5,41.28,53.77722
2533,81.58,0.32,1.0,39.78,42.793747
2534,199.49,0.2,1.0,77.2,49.205437
2535,106.88,0.06,1.5,15.6,13.072573
2536,191.95,0.29,1.0,28.3,33.40209
2537,199.49,0.4,1.0,14.52,41.38762
2538,191.95,0.23,0.5,17.32,20.714754
2539,129.12,0.29,1.0,70.09,54.348
2540,59.85,0.26,1.5,51.22,43.520237
2541,59.85,0.4,1.0,56.95,62.734303
2542,75.7,0.29,1.0,42.96,40.812363
2543,115.17,0.2,1.5,8.809,16.812582
2544,88.79,0.29,1.0,12.6,25.61664
2545,75.7,0.4,0.5,17.32,41.800484
2546,88.79,0.52,1.0,15.6,63.64546
2547,178.13,0.52,0.5,40.11,74.77694
2548,106.88,0.4,1.5,19.96,45.930656
2549,191.95,0.32,1.5,75.52,62.365257
2550,84.78,0.2,0.5,51.5,35.362392
2551,191.95,0.52,0.5,11.79,60.598923
2552,84.78,0.29,1.0,39.78,39.215645
2553,178.13,0.52,1.0,28.3,69.93827
2554,178.13,0.26,0.5,39.78,34.854557
2555,57.95,0.4,1.0,19.83,44.179394
2556,81.58,0.2,1.0,19.83,20.587551
2557,106.88,0.52,1.0,50.41,81.04864
2558,57.95,0.29,0.5,59.378,48.008873
2559,84.78,0.52,1.0,28.3,70.002045
2560,59.85,0.23,1.0,28.66,27.573301
2561,115.17,0.29,0.5,61.89,49.185772
2562,129.12,0.06,1.0,54.11,30.551517
2563,106.88,0.29,0.5,14.51,25.490408
2564,75.44,0.52,1.5,52.28,83.778114
2565,75.7,0.2,0.5,53.498999999999995,36.36952
2566,81.58,0.2,1.5,14.34,19.605875
2567,115.17,0.2,1.5,53.48,39.167377
2568,53.44,0.52,0.5,14.52,62.12436
2569,88.79,0.29,1.5,19.83,30.996523
2570,199.49,0.4,1.5,61.89,66.82947
2571,81.58,0.4,1.0,42.96,55.681976
2572,88.79,0.52,0.5,59.378,84.477806
2573,106.88,0.26,1.0,14.34,23.246592
2574,53.44,0.4,1.0,19.96,44.261635
2575,84.78,0.29,0.5,59.378,47.949352
2576,199.49,0.32,1.5,51.19,50.17856
2577,84.78,0.26,1.5,75.52,55.625786
