Id,V,F,D,G,Ra
5319,115.17,0.29,1,14.45,26.51371
5320,191.95,0.4,1,19.958,44.10937873
5321,81.58,0.52,1,17.99,64.83426089
5322,178.13,0.32,1.5,64.54,56.87822785
5323,75.44,0.29,1.5,13.45,27.82284474
5324,199.49,0.32,1.5,39.78,44.4922169
5325,106.88,0.2,0.5,10.94,15.05228414
5326,88.79,0.26,0.5,51.19,40.60594657
5327,119.69,0.29,1,61.89,50.230431
5328,57.95,0.16,1,54.11,34.96344438
5329,88.79,0.2,0.5,42.96,31.08134657
5330,129.12,0.4,1,13.54,40.92572916
5331,178.13,0.32,1,61.89,53.7898206
5332,191.95,0.52,1,17.32,64.42877873
5333,119.69,0.2,1,55.999,38.641331
5334,199.49,0.06,1.5,51.5,30.9874169
5335,129.12,0.29,1,51.19,44.87432916
5336,75.7,0.06,1,13.54,10.32598222
5337,53.44,0.23,1.5,51.152,40.61321482
5338,178.13,0.52,1,9.497,60.5213206
5339,178.13,0.32,0.5,52.28,47.91526005
5340,106.88,0.16,0.5,53.44,33.47988414
5341,199.49,0.16,1,16.23,15.90100965
5342,88.79,0.26,0.5,53.5,41.76094657
5343,53.44,0.06,0.5,51.5,28.29144702
5344,119.69,0.4,1,53.44,60.881831
5345,75.7,0.16,1,17.32,16.52798222
5346,57.95,0.16,1.5,40.11,29.72685162
5347,57.95,0.52,1,55.72,83.74924438
5348,199.49,0.52,1,10.78,61.15680965
5349,75.44,0.26,0.5,13.29,21.67587694
5350,115.17,0.23,1.5,38.102,33.98791724
5351,75.44,0.2,1,8.809,15.0953375
5352,53.44,0.4,1,51.22,59.87540758
5353,119.69,0.26,1,39.78,35.941431
5354,57.95,0.4,1,64.54,66.52084438
5355,88.79,0.23,1.5,53.499,41.71221437
5356,59.85,0.29,1,57.4,48.06896621
5357,115.17,0.26,1,11.86,21.98471
5358,199.49,0.23,1.5,15.6,22.7002169
5359,75.7,0.4,1.5,55.999,63.97328947
5360,115.17,0.29,0.5,15.6,26.01914944
5361,88.79,0.52,1.5,59.58,87.38271437
5362,59.85,0.2,0.5,19.958,19.63480565
5363,75.44,0.4,0.5,9.497,37.88977694
5364,75.44,0.32,0.5,13.453,28.57817694
5365,199.49,0.52,1,19.958,65.74580965
5366,178.13,0.29,0.5,8.751,22.56396005
5367,59.85,0.16,0.5,14.52,14.09340565
5368,57.95,0.52,1,50.41,81.09424438
5369,88.79,0.29,1,14.51,26.56950712
5370,59.85,0.52,1.5,62.19,88.74217345
5371,81.58,0.26,0.5,13.45,21.74590033
5372,199.49,0.26,0.5,51.22,40.5584491
5373,199.49,0.52,1.5,10.78,62.9202169
5374,178.13,0.29,1.5,39.78,40.91142785
5375,178.13,0.4,1,52.28,60.2744206
5376,81.58,0.16,1,53.499,34.60796089
5377,119.69,0.4,1,13.453,40.888331
5378,129.12,0.2,0.5,53.5,36.31616861
5379,178.13,0.06,1,53.499,30.2295206
5380,129.12,0.23,1,12.09,19.20912916
5381,84.78,0.52,1.5,63.88,89.53804142
5382,199.49,0.16,0.5,10.94,12.1864491
5383,88.79,0.2,1,17.24,19.29090712
5384,53.44,0.06,1.5,51.5,31.12441482
5385,81.58,0.2,1.5,66.31,45.59926813
5386,53.44,0.2,0.5,62.68,41.01584702
5387,59.85,0.26,1,10.94,21.60496621
5388,88.79,0.26,1.5,17.24,26.46391437
5389,106.88,0.2,1,39.78,30.5418447
5390,106.88,0.32,1.5,18.4,33.84565194
5391,75.44,0.4,1.5,19.96,45.95424474
5392,59.85,0.29,0.5,50.41,43.50440565
5393,75.7,0.26,1.5,11.79,23.75838947
5394,75.44,0.32,1.5,9.497,29.43314474
5395,115.17,0.32,0.5,13.44,28.52594944
5396,88.79,0.32,1,51.2,48.50130712
5397,119.69,0.26,1.5,53.499,44.56433824
5398,119.69,0.29,1,13.45,26.010431
5399,75.44,0.52,0.5,41.28,75.41967694
5400,88.79,0.29,0.5,19.958,28.22394657
5401,53.44,0.52,1.5,13.453,64.39371482
5402,53.44,0.06,1,15.6,11.41100758
5403,84.78,0.52,1,63.36,87.51463418
5404,178.13,0.26,1.5,70.09,52.83242785
5405,178.13,0.23,1.5,17.24,23.52622785
5406,115.17,0.29,1.5,8.809,25.45661724
5407,53.44,0.23,1,54.13,40.33880758
5408,75.44,0.52,1.5,59.58,87.40264474
5409,59.85,0.52,0.5,56.63,83.12920565
5410,129.12,0.4,0.5,17.99,42.08116861
5411,106.88,0.06,1.5,62.83,36.69585194
5412,119.69,0.23,1.5,38.102,33.98463824
5413,106.88,0.32,1,13.12,29.4422447
5414,75.7,0.4,0.5,17.24,41.76082167
5415,59.85,0.06,1.5,52.28,31.49437345
5416,115.17,0.23,0.5,13.453,18.83044944
5417,81.58,0.32,1.5,12.09,30.71966813
5418,106.88,0.32,1.5,39.78,44.53565194
5419,106.88,0.4,0.5,19.83,43.01728414
5420,106.88,0.52,0.5,13.54,61.51068414
5421,75.7,0.23,1.5,51.22,40.59218947
5422,88.79,0.2,1.5,59.378,42.12331437
5423,75.44,0.4,1,51.152,59.7868375
5424,75.44,0.16,1,56.63,36.1834375
5425,84.78,0.4,1.5,11.79,41.85464142
5426,199.49,0.06,0.5,40.11,22.4594491
5427,75.7,0.26,1.5,51.22,43.47338947
5428,199.49,0.23,1,52.28,39.27680965
5429,75.44,0.32,1,62.68,54.2612375
5430,81.58,0.29,1.5,13.45,27.81286813
5431,81.58,0.2,1,41.28,31.32086089
5432,129.12,0.4,1,13.54,40.92572916
5433,88.79,0.52,0.5,77.2,93.35974657
5434,84.78,0.23,0.5,56.95,40.61007362
5435,88.79,0.23,1.5,64.54,47.23271437
5436,59.85,0.26,0.5,51.18,40.65540565
5437,53.44,0.29,1,62.68,50.72900758
5438,115.17,0.06,1.5,12.6,11.57411724
5439,178.13,0.23,1.5,13.23,21.52122785
5440,59.85,0.52,0.5,51.152,80.39020565
5441,57.95,0.06,0.5,13.23,9.141883825
5442,57.95,0.2,0.5,11.86,15.59128382
5443,199.49,0.4,0.5,18.4,42.2588491
5444,84.78,0.32,0.5,19.83,31.75207362
5445,59.85,0.23,0.5,64.54,44.45420565
5446,129.12,0.16,1,12.6,14.11332916
5447,53.44,0.06,1.5,44.4,27.57441482
5448,88.79,0.32,1.5,44.4,46.86471437
5449,53.44,0.23,1,61.89,44.21880758
5450,115.17,0.06,0.5,75.52,40.20114944
5451,129.12,0.29,0.5,13.45,24.93476861
5452,75.44,0.26,1.5,51.22,43.47384474
5453,75.44,0.4,1,75.52,71.9708375
5454,81.58,0.4,1.5,51.5,61.71426813
5455,84.78,0.26,1.5,13.12,24.40924142
5456,191.95,0.26,1.5,14.45,25.00838597
5457,75.7,0.4,1.5,28.3,50.12378947
5458,106.88,0.2,1,24.882,23.0928447
5459,75.44,0.06,1.5,15.6,13.11984474
5460,119.69,0.52,0.5,62.83,86.14567044
5461,57.95,0.06,1.5,55.72,33.21985162
5462,178.13,0.52,1.5,51.22,83.14622785
5463,81.58,0.4,0.5,9.497,37.87980033
5464,53.44,0.06,1.5,13.44,12.09441482
5465,106.88,0.29,0.5,70.09,53.27088414
5466,75.44,0.26,1,44.4,38.3004375
5467,178.13,0.32,1,41.28,43.4848206
5468,119.69,0.4,1,41.28,54.801831
5469,84.78,0.2,0.5,64.54,41.87667362
5470,191.95,0.26,0.5,12.6,21.25041817
5471,88.79,0.06,0.5,10.78,7.856946566
5472,88.79,0.16,0.5,50.41,31.98394657
5473,178.13,0.29,0.5,53.44,44.90846005
5474,84.78,0.23,1.5,63.88,46.90804142
5475,115.17,0.2,1,13.45,17.37011
5476,129.12,0.16,1,11.79,13.70832916
5477,75.44,0.32,1.5,16.23,32.79964474
5478,75.44,0.52,1.5,14.34,64.78264474
5479,191.95,0.2,0.5,19.96,19.52081817
5480,81.58,0.52,0.5,8.751,59.14520033
5481,178.13,0.52,1,62.83,87.1878206
5482,199.49,0.23,1.5,51.22,40.5102169
5483,75.7,0.26,1,53.48,42.83998222
5484,75.44,0.52,1,14.51,63.1042375
5485,84.78,0.16,0.5,59.58,36.57427362
5486,84.78,0.52,1.5,12.09,63.64304142
5487,88.79,0.26,1,15.6,23.88050712
5488,178.13,0.2,1.5,13.29,19.02282785
5489,57.95,0.29,0.5,64.54,50.57488382
5490,129.12,0.32,1,14.51,30.12112916
5491,115.17,0.23,0.5,24.882,24.54494944
5492,75.44,0.29,1,17.32,27.9944375
5493,129.12,0.23,0.5,53.48,38.83456861
5494,88.79,0.32,1.5,13.44,31.38471437
5495,81.58,0.29,1.5,56.63,49.40286813
5496,53.44,0.23,1,19.83,23.18880758
5497,191.95,0.4,1,39.78,54.02037873
5498,178.13,0.4,0.5,51.18,58.65486005
5499,81.58,0.06,1.5,19.83,15.22486813
5500,191.95,0.52,1,13.29,62.41377873
5501,119.69,0.26,1.5,53.5,44.56483824
5502,59.85,0.16,1,51.5,33.65296621
5503,115.17,0.2,0.5,12.6,15.87554944
5504,115.17,0.4,0.5,14.45,40.32054944
5505,59.85,0.4,1.5,28.66,50.33877345
5506,57.95,0.2,1,8.751,15.10634438
5507,106.88,0.29,0.5,51.18,43.81588414
5508,57.95,0.26,1.5,13.44,24.62385162
5509,178.13,0.4,1,16.8,42.5344206
5510,178.13,0.29,1.5,9.497,25.76992785
5511,75.7,0.23,1,59.58,43.00878222
5512,115.17,0.32,1,54.11,49.93051
5513,129.12,0.52,1.5,13.23,64.17253641
5514,75.7,0.29,0.5,13.23,24.87942167
5515,106.88,0.2,1,10.78,16.0418447
5516,81.58,0.4,0.5,54.11,60.18630033
5517,59.85,0.16,0.5,19.96,16.81340565
5518,199.49,0.52,1,56.63,84.08180965
5519,75.44,0.26,1,41.28,36.7404375
5520,75.7,0.16,0.5,13.12,13.35842167
5521,75.7,0.4,1,14.45,41.43538222
5522,81.58,0.52,0.5,42.96,76.24970033
5523,81.58,0.32,1.5,44.4,46.87466813
5524,81.58,0.32,1,18.4,32.11126089
5525,75.44,0.2,0.5,11.86,15.55127694
5526,88.79,0.32,1,44.4,45.10130712
5527,59.85,0.26,1.5,57.4,46.59837345
5528,178.13,0.29,0.5,66.31,51.34346005
5529,115.17,0.2,0.5,56.95,38.05054944
5530,88.79,0.4,0.5,51.2,58.72134657
5531,53.44,0.4,0.5,28.66,47.52584702
5532,53.44,0.4,1,13.44,40.98540758
5533,81.58,0.23,0.5,16.8,20.53970033
5534,119.69,0.26,0.5,14.51,22.23687044
5535,115.17,0.26,1,17.24,24.67471
5536,75.7,0.29,0.5,75.52,56.02442167
5537,88.79,0.16,0.5,66.31,39.93394657
5538,88.79,0.4,1.5,51.19,61.54931437
5539,84.78,0.23,0.5,59.378,41.82407362
5540,59.85,0.32,1.5,50.41,49.92417345
5541,75.7,0.23,1,14.45,20.44378222
5542,178.13,0.06,1,51.152,29.0560206
5543,119.69,0.2,1,56.63,38.956831
5544,199.49,0.32,1,44.4,45.03880965
5545,57.95,0.32,1.5,13.29,31.36965162
5546,119.69,0.52,1.5,52.28,83.70363824
5547,115.17,0.29,1,53.499,46.03821
5548,129.12,0.52,0.5,14.45,61.94956861
5549,119.69,0.52,1,14.51,63.055231
5550,119.69,0.06,1,8.809,7.911930997
5551,119.69,0.16,1,62.83,39.234431
5552,75.7,0.16,0.5,41.28,27.43842167
5553,57.95,0.2,0.5,59.58,39.45128382
5554,191.95,0.29,1,75.52,57.01397873
5555,59.85,0.16,0.5,62.68,38.17340565
5556,106.88,0.23,0.5,13.453,18.83718414
5557,84.78,0.4,0.5,17.24,41.74667362
5558,53.44,0.52,1,64.54,88.17380758
5559,106.88,0.4,0.5,56.63,61.41728414
5560,88.79,0.16,1,51.2,33.44850712
5561,191.95,0.29,0.5,75.52,55.94441817
5562,119.69,0.06,1,40.11,23.562431
5563,84.78,0.23,1,16.8,21.60463418
5564,75.7,0.16,1.5,56.95,38.10638947
5565,53.44,0.2,1,53.499,37.49490758
5566,75.44,0.29,1.5,54.11,48.15284474
5567,75.44,0.29,1,66.31,52.4894375
5568,53.44,0.52,0.5,40.11,74.88924702
5569,191.95,0.32,0.5,64.54,54.04121817
5570,129.12,0.2,0.5,62.19,40.66116861
5571,53.44,0.23,0.5,61.89,43.14924702
5572,115.17,0.32,1,62.19,53.97051
5573,199.49,0.26,0.5,15.6,22.7484491
5574,53.44,0.06,1.5,66.31,38.52941482
5575,53.44,0.52,1.5,63.36,89.34721482
5576,81.58,0.52,0.5,14.51,62.02470033
5577,191.95,0.26,1.5,62.83,49.19838597
5578,178.13,0.29,1.5,63.88,52.96142785
5579,119.69,0.16,0.5,51.152,32.32587044
5580,178.13,0.52,1,18.4,64.9728206
5581,84.78,0.52,1.5,12.09,63.64304142
5582,115.17,0.16,1,62.19,38.91771
5583,75.7,0.23,1.5,13.44,21.70218947
5584,191.95,0.29,1.5,19.958,30.99638597
5585,75.44,0.2,1,54.11,37.7458375
5586,115.17,0.06,1,44.4,25.71071
5587,199.49,0.26,1.5,13.54,24.5514169
5588,178.13,0.2,1.5,18.4,21.57782785
5589,88.79,0.29,1,10.94,24.78450712
5590,199.49,0.2,1.5,62.19,43.4668169
5591,84.78,0.32,1.5,62.68,56.01004142
5592,178.13,0.23,0.5,51.152,37.64926005
5593,75.7,0.4,0.5,17.24,41.76082167
5594,115.17,0.16,1.5,24.882,22.02711724
5595,88.79,0.52,1.5,53.499,84.34221437
5596,191.95,0.4,1.5,59.58,65.68378597
5597,178.13,0.23,0.5,55.72,39.93326005
5598,115.17,0.26,1.5,17.24,26.43811724
5599,53.44,0.16,1,10.78,13.31300758
5600,129.12,0.06,1.5,10.78,10.65473641
5601,57.95,0.2,1.5,17.24,21.11425162
5602,53.44,0.26,0.5,15.6,22.88544702
5603,75.7,0.32,1,19.83,32.83578222
5604,75.7,0.26,1,42.96,37.57998222
5605,129.12,0.29,1,51.2,44.87932916
5606,178.13,0.29,1.5,19.96,31.00142785
5607,191.95,0.26,1,42.96,37.49997873
5608,81.58,0.29,1.5,70.09,56.13286813
5609,81.58,0.2,1.5,13.453,19.17076813
5610,199.49,0.32,1,14.52,30.09880965
5611,191.95,0.2,1.5,28.3,26.52378597
5612,75.7,0.29,1,10.94,24.80398222
5613,106.88,0.32,0.5,53.48,48.55268414
5614,57.95,0.52,1,11.79,61.78424438
5615,191.95,0.52,0.5,14.45,61.92421817
5616,129.12,0.29,1.5,53.44,47.76273641
5617,75.44,0.52,1.5,57.4,86.31264474
5618,84.78,0.32,0.5,17.32,30.49707362
5619,129.12,0.52,1.5,59.378,87.24653641
5620,75.44,0.4,0.5,17.24,41.76127694
5621,88.79,0.52,1.5,14.34,64.76271437
5622,84.78,0.29,1,24.882,31.76083418
5623,199.49,0.26,1.5,11.86,23.7114169
5624,199.49,0.16,1,53.5,34.53600965
5625,199.49,0.23,1.5,51.18,40.4902169
5626,57.95,0.23,0.5,13.12,18.74968382
5627,75.44,0.4,1.5,41.28,56.61424474
5628,199.49,0.16,0.5,62.68,38.0564491
5629,81.58,0.23,0.5,51.19,37.73470033
5630,53.44,0.32,1.5,14.34,31.90921482
5631,88.79,0.29,1,55.72,47.17450712
5632,88.79,0.2,1.5,14.45,19.65931437
5633,75.44,0.06,1,13.23,10.1714375
5634,88.79,0.29,0.5,13.29,24.88994657
5635,57.95,0.16,1,57.4,36.60844438
5636,75.44,0.52,1.5,61.89,88.55764474
5637,75.44,0.29,1,51.5,45.0844375
5638,88.79,0.2,1,40.11,30.72590712
5639,84.78,0.26,1.5,13.453,24.57574142
5640,129.12,0.06,0.5,13.54,9.201768607
5641,59.85,0.16,1.5,56.63,37.98137345
5642,75.44,0.2,1,15.6,18.4908375
5643,53.44,0.2,1,61.89,41.69040758
5644,84.78,0.16,0.5,64.54,39.05427362
5645,119.69,0.32,1,55.72,50.732231
5646,115.17,0.32,1,63.36,54.55551
5647,53.44,0.2,1.5,11.79,18.40381482
5648,75.7,0.4,1,28.3,48.36038222
5649,178.13,0.32,0.5,10.94,27.24526005
5650,88.79,0.2,1.5,8.751,16.80981437
5651,84.78,0.16,1.5,14.52,16.87724142
5652,57.95,0.23,0.5,13.453,18.91618382
5653,59.85,0.16,1.5,13.54,16.43637345
5654,53.44,0.16,1,19.958,17.90200758
5655,57.95,0.16,1,13.23,14.52344438
5656,88.79,0.23,1.5,14.34,22.13271437
5657,199.49,0.06,1,44.4,25.67400965
5658,119.69,0.29,1,53.48,46.025431
5659,88.79,0.29,1,52.28,45.45450712
5660,75.44,0.4,1.5,70.09,71.01924474
5661,178.13,0.32,1,17.99,31.8398206
5662,178.13,0.26,1,52.28,42.1640206
5663,199.49,0.23,1.5,53.44,41.6202169
5664,75.44,0.16,0.5,53.48,33.53887694
5665,191.95,0.06,1,10.94,8.945978729
5666,88.79,0.52,0.5,64.54,87.02974657
5667,129.12,0.52,1,64.54,88.06412916
5668,59.85,0.52,1.5,53.499,84.39667345
5669,59.85,0.16,0.5,55.999,34.83290565
5670,191.95,0.4,0.5,14.45,40.28581817
5671,75.7,0.16,1.5,13.23,16.24638947
5672,75.7,0.29,1,11.79,25.22898222
5673,75.44,0.26,1.5,59.58,47.65384474
5674,178.13,0.29,1,19.958,29.2370206
5675,129.12,0.29,0.5,10.94,23.67976861
5676,88.79,0.16,1,14.52,15.10850712
5677,115.17,0.4,1.5,11.86,41.85851724
5678,115.17,0.16,1,17.99,16.81771
5679,191.95,0.16,1,41.28,28.42797873
5680,199.49,0.29,1.5,13.54,27.7854169
5681,106.88,0.4,1.5,55.72,63.79525194
5682,199.49,0.06,1.5,13.44,11.9574169
5683,59.85,0.32,0.5,13.45,28.61120565
5684,119.69,0.4,1,51.19,59.756831
5685,88.79,0.2,1.5,24.882,24.87531437
5686,84.78,0.23,0.5,28.66,26.46507362
5687,88.79,0.29,0.5,75.52,56.00494657
5688,53.44,0.2,0.5,10.78,15.06584702
5689,59.85,0.16,1,51.2,33.50296621
5690,59.85,0.4,1,10.78,39.63536621
5691,84.78,0.26,0.5,13.23,21.63127362
5692,75.44,0.52,1.5,59.378,87.30164474
5693,129.12,0.52,0.5,17.32,63.38456861
5694,53.44,0.23,0.5,13.453,18.93074702
5695,84.78,0.26,1,18.4,25.28583418
5696,75.7,0.16,0.5,14.45,14.02342167
5697,75.7,0.06,0.5,51.19,28.08142167
5698,129.12,0.06,1.5,12.09,11.30973641
5699,106.88,0.26,1,17.24,24.6814447
5700,199.49,0.52,1,38.102,74.81780965
5701,199.49,0.52,1.5,64.54,89.8002169
5702,75.44,0.52,0.5,62.83,86.19467694
5703,75.44,0.29,1,59.378,49.0234375
5704,59.85,0.52,1,19.96,65.86376621
5705,88.79,0.26,0.5,42.96,36.49094657
5706,57.95,0.52,1,51.2,81.48924438
5707,81.58,0.29,1,61.89,50.26946089
5708,129.12,0.4,1.5,24.882,48.36013641
5709,75.44,0.4,1,62.68,65.5508375
5710,88.79,0.26,1,19.958,26.05950712
5711,106.88,0.23,1,62.19,44.2752447
5712,81.58,0.06,1,16.23,11.66146089
5713,53.44,0.29,1,28.66,33.71900758
5714,53.44,0.06,1.5,19.958,15.35341482
5715,84.78,0.23,0.5,12.09,18.18007362
5716,75.44,0.32,1,54.13,49.9862375
5717,199.49,0.06,1.5,59.378,34.9264169
5718,84.78,0.32,1,54.11,49.96163418
5719,57.95,0.23,1,53.499,40.00874438
5720,106.88,0.4,1.5,61.89,66.88025194
5721,84.78,0.52,1,14.45,63.05963418
5722,57.95,0.4,1.5,39.78,55.90425162
5723,129.12,0.32,0.5,55.72,49.65656861
5724,57.95,0.29,0.5,14.51,25.55988382
5725,199.49,0.4,1.5,54.11,62.9468169
5726,81.58,0.29,1.5,17.99,30.08286813
5727,178.13,0.52,1.5,39.78,77.42622785
5728,119.69,0.32,1,59.58,52.662231
5729,75.7,0.06,0.5,53.48,29.22642167
5730,84.78,0.06,1.5,63.36,36.98524142
5731,178.13,0.32,1.5,52.28,50.74822785
5732,88.79,0.29,0.5,53.499,44.99444657
5733,88.79,0.32,0.5,40.11,41.88674657
5734,115.17,0.32,1,24.882,35.31651
5735,59.85,0.16,1,17.99,16.89796621
5736,178.13,0.06,0.5,63.88,34.35046005
5737,129.12,0.16,1,11.79,13.70832916
5738,129.12,0.52,0.5,53.499,81.47406861
5739,88.79,0.23,0.5,9.497,16.87824657
5740,191.95,0.29,0.5,13.44,24.90441817
5741,81.58,0.52,1,63.88,87.77926089
5742,84.78,0.16,0.5,77.2,45.38427362
5743,178.13,0.29,1,12.6,25.5580206
5744,191.95,0.4,1.5,55.999,63.89328597
5745,106.88,0.32,1,57.4,51.5822447
5746,88.79,0.29,1.5,51.2,46.67791437
5747,57.95,0.32,0.5,59.378,51.58068382
5748,75.44,0.52,1.5,62.19,88.70764474
5749,129.12,0.06,1,19.83,13.41632916
5750,84.78,0.26,1,62.19,47.18083418
5751,88.79,0.2,1,40.11,30.72590712
5752,88.79,0.16,0.5,24.882,19.21994657
5753,129.12,0.26,0.5,8.809,19.38026861
5754,57.95,0.2,1,42.96,32.21084438
5755,53.44,0.26,0.5,16.8,23.48544702
5756,53.44,0.23,0.5,51.22,37.81424702
5757,84.78,0.2,0.5,39.78,29.49667362
5758,84.78,0.32,1.5,63.36,56.35004142
5759,115.17,0.32,0.5,16.8,30.20594944
5760,178.13,0.29,1,53.5,46.0080206
5761,84.78,0.4,0.5,8.751,37.50217362
5762,75.7,0.06,1,51.5,29.30598222
5763,199.49,0.2,1,42.96,32.08840965
5764,84.78,0.06,0.5,56.95,30.94727362
5765,59.85,0.26,1,54.13,43.19996621
5766,129.12,0.23,1.5,13.44,21.64753641
5767,59.85,0.4,0.5,51.2,58.77580565
5768,84.78,0.23,0.5,12.6,18.43507362
5769,199.49,0.52,1.5,16.23,65.6452169
5770,129.12,0.32,1.5,62.19,55.72453641
5771,57.95,0.29,1,14.34,26.54444438
5772,119.69,0.2,1,8.751,15.017331
5773,106.88,0.06,1.5,62.68,36.62085194
5774,81.58,0.32,1,19.96,32.89126089
5775,84.78,0.4,0.5,56.95,61.60167362
5776,59.85,0.2,0.5,10.78,15.04580565
5777,59.85,0.29,1.5,53.48,47.87237345
5778,199.49,0.23,1,64.54,45.40680965
5779,53.44,0.52,0.5,19.958,64.81324702
5780,57.95,0.06,1,75.52,41.35644438
5781,88.79,0.16,0.5,18.4,15.97894657
5782,81.58,0.26,0.5,51.152,40.59690033
5783,59.85,0.16,1,13.12,14.46296621
5784,53.44,0.06,1.5,59.378,35.06341482
5785,199.49,0.26,0.5,63.88,46.8884491
5786,115.17,0.4,0.5,12.6,39.39554944
5787,199.49,0.06,1,62.19,34.56900965
5788,178.13,0.29,0.5,77.2,56.78846005
5789,75.44,0.52,1,15.6,63.6492375
5790,191.95,0.26,1.5,70.09,52.82838597
5791,129.12,0.26,0.5,52.28,41.11576861
5792,191.95,0.06,0.5,40.11,22.46141817
5793,59.85,0.52,1,56.95,84.35876621
5794,53.44,0.52,1,44.4,78.10380758
5795,88.79,0.4,1.5,13.44,42.67431437
5796,191.95,0.06,0.5,16.23,10.52141817
5797,75.7,0.52,1,53.5,82.59878222
5798,199.49,0.16,0.5,56.63,35.0314491
5799,81.58,0.4,1,14.52,41.46086089
5800,191.95,0.29,1,51.18,44.84397873
5801,129.12,0.16,0.5,41.28,27.38376861
5802,75.7,0.52,0.5,62.19,85.87422167
5803,115.17,0.16,1.5,59.378,39.27511724
5804,75.7,0.4,0.5,56.95,61.61582167
5805,129.12,0.32,1.5,55.72,52.48953641
5806,191.95,0.06,1.5,13.45,11.96438597
5807,129.12,0.52,1,12.09,61.83912916
5808,57.95,0.4,0.5,54.26,60.31128382
5809,57.95,0.06,1,17.99,12.59144438
5810,88.79,0.2,1,61.89,41.61590712
5811,75.44,0.2,0.5,61.89,40.56627694
5812,88.79,0.32,1,39.78,42.79130712
5813,199.49,0.52,1.5,13.453,64.2567169
5814,59.85,0.16,1,57.4,36.60296621
5815,59.85,0.52,1.5,51.5,83.39717345
5816,115.17,0.16,1,39.78,27.71271
5817,53.44,0.4,1.5,10.78,41.41881482
5818,75.7,0.2,1.5,63.88,44.39378947
5819,106.88,0.2,0.5,11.79,15.47728414
5820,75.44,0.2,1,10.94,16.1608375
5821,84.78,0.4,0.5,11.86,39.05667362
5822,84.78,0.32,1,17.32,31.56663418
5823,75.7,0.52,1,62.19,86.94378222
5824,57.95,0.32,0.5,54.13,48.95668382
5825,115.17,0.16,1.5,14.45,16.81111724
5826,75.7,0.52,1.5,52.28,83.75218947
5827,57.95,0.4,1,61.89,65.19584438
5828,106.88,0.26,0.5,17.32,23.65188414
5829,88.79,0.32,1,53.44,49.62130712
5830,106.88,0.16,1.5,8.751,13.96835194
5831,53.44,0.16,1.5,11.86,15.61641482
5832,191.95,0.26,1.5,13.12,24.34338597
5833,75.44,0.4,1.5,13.12,42.53424474
5834,178.13,0.2,1,19.958,20.5934206
5835,75.44,0.16,0.5,12.6,13.09887694
5836,75.44,0.06,1.5,57.4,34.01984474
5837,75.7,0.23,1,16.23,21.33378222
5838,75.7,0.16,1,13.453,14.59448222
5839,115.17,0.4,1.5,13.45,42.65351724
5840,53.44,0.26,0.5,54.11,42.14044702
5841,115.17,0.52,1.5,19.83,67.48191724
5842,115.17,0.29,1.5,44.4,43.25211724
5843,199.49,0.32,1.5,56.95,53.0772169
5844,75.44,0.32,0.5,62.19,52.94667694
5845,119.69,0.06,1,44.4,25.707431
5846,178.13,0.29,0.5,17.99,27.18346005
5847,57.95,0.06,1.5,56.63,33.67485162
5848,115.17,0.2,1,63.36,42.32511
5849,75.7,0.16,1,51.22,33.47798222
5850,106.88,0.29,1,17.32,27.9554447
5851,53.44,0.23,1,19.83,23.18880758
5852,59.85,0.4,1,59.378,63.93436621
5853,75.44,0.06,1.5,8.809,9.724344744
5854,178.13,0.2,1.5,63.36,44.05782785
5855,88.79,0.29,1,19.96,29.29450712
5856,84.78,0.52,0.5,42.96,76.24507362
5857,57.95,0.16,1,39.78,27.79844438
5858,115.17,0.52,1.5,10.78,62.95691724
5859,106.88,0.52,1,14.52,63.0702447
5860,191.95,0.4,1.5,66.31,69.04878597
5861,106.88,0.29,1,56.63,47.6104447
5862,75.7,0.16,1,51.5,33.61798222
5863,115.17,0.2,0.5,70.09,44.62054944
5864,57.95,0.26,0.5,19.96,25.05088382
5865,57.95,0.52,1,19.958,65.86824438
5866,57.95,0.52,1.5,51.152,83.22865162
5867,53.44,0.4,0.5,14.45,40.42084702
5868,53.44,0.29,1.5,16.8,29.55241482
5869,81.58,0.2,1,14.45,17.90586089
5870,115.17,0.23,1,62.83,44.58851
5871,129.12,0.4,1.5,64.54,68.18913641
5872,199.49,0.2,1,14.45,17.83340965
5873,119.69,0.4,1.5,52.28,62.06523824
5874,106.88,0.16,0.5,62.68,38.09988414
5875,199.49,0.4,0.5,70.09,68.1038491
5876,75.44,0.16,0.5,44.4,28.99887694
5877,75.7,0.4,0.5,54.11,60.19582167
5878,81.58,0.2,1,66.31,43.83586089
5879,115.17,0.52,0.5,17.32,63.39394944
5880,191.95,0.2,1,64.54,42.88037873
5881,119.69,0.26,1,51.5,41.801431
5882,178.13,0.4,0.5,40.11,53.11986005
5883,191.95,0.32,1.5,62.19,55.69918597
5884,191.95,0.4,0.5,14.45,40.28581817
5885,106.88,0.06,1.5,54.13,32.34585194
5886,75.44,0.52,1.5,28.66,71.94264474
5887,191.95,0.2,1.5,51.152,37.94978597
5888,88.79,0.26,0.5,53.44,41.73094657
5889,178.13,0.4,1.5,9.497,40.64632785
5890,75.44,0.06,1.5,51.2,30.91984474
5891,81.58,0.2,0.5,77.2,48.21130033
5892,119.69,0.06,1.5,54.11,32.32583824
5893,75.7,0.29,1.5,19.958,31.07638947
5894,81.58,0.26,1,50.41,41.29546089
5895,191.95,0.32,1,24.882,35.28177873
